customer_id,age,gender,location,favorite_category,total_spend,average_order_value,avg_review_rating,avg_previous_purchases,avg_annual_frequency,discount_dependency_score,promo_dependency_score,subscription_score,preferred_payment_method,preferred_shipping_type,satisfaction_flag,total_spend_norm,average_order_value_norm,avg_previous_purchases_norm,avg_annual_frequency_norm,avg_review_rating_norm,discount_dependency_score_norm,promo_dependency_score_norm,subscription_score_norm,loyalty_score_1,loyalty_score_2,final_loyalty_score,value_tier,promo_dependency_segment,customer_segment,cluster
79,50,Male,Nebraska,Clothing,91,91.0,4.7,50.0,26.0,1.0,1.0,1.0,Venmo,Free Shipping,High Satisfaction,0.8875,0.8875,1.0,0.49019607843137253,0.8800000000000001,1.0,1.0,1.0,0.8133088235294117,0.72,0.775985294117647,Premium Value,Highly Promo Dependent,Discount Loyalist,2
80,38,Male,Iowa,Outerwear,96,96.0,2.6,43.0,4.0,1.0,1.0,1.0,Bank Transfer,2-Day Shipping,Low Satisfaction,0.9500000000000002,0.9500000000000002,0.8571428571428571,0.058823529411764705,0.040000000000000036,1.0,1.0,1.0,0.6455042016806724,0.46714285714285714,0.5741596638655463,Premium Value,Highly Promo Dependent,Occasional Customer,2
81,19,Male,New York,Footwear,72,72.0,,24.0,4.0,1.0,1.0,1.0,Credit Card,Store Pickup,Unknown,0.65,0.65,0.4693877551020408,0.058823529411764705,,1.0,1.0,1.0,0.4004021608643457,,,High Value,Highly Promo Dependent,Occasional Customer,2
82,67,Male,Virginia,Footwear,96,96.0,2.6,36.0,4.0,1.0,1.0,1.0,Credit Card,Express,Low Satisfaction,0.9500000000000002,0.9500000000000002,0.7142857142857142,0.058823529411764705,0.040000000000000036,1.0,1.0,1.0,0.5883613445378152,0.42428571428571427,0.5227310924369748,Premium Value,Highly Promo Dependent,Occasional Customer,2
83,19,Male,Georgia,Clothing,28,28.0,4.0,21.0,4.0,1.0,1.0,1.0,Credit Card,2-Day Shipping,High Satisfaction,0.10000000000000003,0.10000000000000003,0.4081632653061224,0.058823529411764705,0.6000000000000001,1.0,1.0,1.0,0.21091236494597837,0.47244897959183674,0.3155270108043217,Low Value,Highly Promo Dependent,Bargain Hunter,2
84,36,Male,Texas,Clothing,40,40.0,4.1,34.0,52.0,1.0,1.0,1.0,Bank Transfer,Standard,High Satisfaction,0.25,0.25,0.673469387755102,0.9999999999999999,0.6399999999999999,1.0,1.0,1.0,0.6443877551020407,0.5620408163265306,0.6114489795918366,Medium Value,Highly Promo Dependent,Potential Loyalist,2
85,52,Male,Arizona,Outerwear,32,32.0,4.4,42.0,4.0,1.0,1.0,1.0,Bank Transfer,Standard,High Satisfaction,0.15000000000000002,0.15000000000000002,0.836734693877551,0.058823529411764705,0.7600000000000002,1.0,1.0,1.0,0.3973409363745498,0.6410204081632653,0.49481272509003604,Low Value,Highly Promo Dependent,Bargain Hunter,2
86,53,Male,New Mexico,Accessories,95,95.0,4.5,2.0,26.0,1.0,1.0,1.0,Debit Card,Next Day Air,High Satisfaction,0.9375,0.9375,0.02040816326530612,0.49019607843137253,0.8,1.0,1.0,1.0,0.4364720888355342,0.4061224489795918,0.42433223289315725,Premium Value,Highly Promo Dependent,Occasional Customer,2
87,24,Male,Nevada,Clothing,41,41.0,3.7,47.0,26.0,1.0,1.0,1.0,Cash,2-Day Shipping,Neutral,0.26250000000000007,0.26250000000000007,0.9387755102040816,0.49019607843137253,0.4800000000000002,1.0,1.0,1.0,0.6013190276110445,0.6016326530612246,0.6014444777911165,Medium Value,Highly Promo Dependent,Bargain Hunter,2
88,52,Male,Ohio,Footwear,53,53.0,3.7,44.0,26.0,1.0,1.0,1.0,Debit Card,2-Day Shipping,Neutral,0.4125000000000001,0.4125000000000001,0.8775510204081631,0.49019607843137253,0.4800000000000002,1.0,1.0,1.0,0.621829231692677,0.583265306122449,0.6064036614645858,Medium Value,Highly Promo Dependent,Bargain Hunter,2
89,33,Male,Wyoming,Clothing,47,47.0,3.5,35.0,12.0,1.0,1.0,1.0,Credit Card,Free Shipping,Neutral,0.3375,0.3375,0.693877551020408,0.21568627450980393,0.40000000000000013,1.0,1.0,1.0,0.4435069027611044,0.5081632653061225,0.46936944777911166,Medium Value,Highly Promo Dependent,Bargain Hunter,2
90,47,Male,California,Outerwear,83,83.0,3.6,15.0,4.0,1.0,1.0,1.0,Cash,Next Day Air,Neutral,0.7875000000000001,0.7875000000000001,0.28571428571428564,0.058823529411764705,0.44000000000000017,1.0,1.0,1.0,0.3681827731092437,0.39571428571428574,0.3791953781512605,Premium Value,Highly Promo Dependent,Occasional Customer,2
91,25,Male,South Carolina,Accessories,48,48.0,2.9,29.0,12.0,1.0,1.0,1.0,Credit Card,Express,Low Satisfaction,0.3500000000000001,0.3500000000000001,0.5714285714285714,0.21568627450980393,0.15999999999999992,1.0,1.0,1.0,0.39827731092436974,0.41142857142857137,0.40353781512605036,Medium Value,Highly Promo Dependent,Bargain Hunter,2
92,44,Male,South Carolina,Accessories,99,99.0,4.6,18.0,4.0,1.0,1.0,1.0,Credit Card,Standard,High Satisfaction,0.9875,0.9875,0.346938775510204,0.058823529411764705,0.8399999999999999,1.0,1.0,1.0,0.45267256902761105,0.5140816326530612,0.4772361944777911,Premium Value,Highly Promo Dependent,Occasional Customer,2
93,61,Male,Texas,Outerwear,87,87.0,4.4,13.0,4.0,1.0,1.0,1.0,Venmo,2-Day Shipping,High Satisfaction,0.8375000000000001,0.8375000000000001,0.24489795918367344,0.058823529411764705,0.7600000000000002,1.0,1.0,1.0,0.36685624249699883,0.4634693877551021,0.40550150060024015,Premium Value,Highly Promo Dependent,Occasional Customer,2
94,37,Male,Florida,Clothing,62,62.0,4.5,46.0,52.0,1.0,1.0,1.0,Credit Card,Standard,High Satisfaction,0.525,0.525,0.9183673469387754,0.9999999999999999,0.8,1.0,1.0,1.0,0.8248469387755101,0.6755102040816326,0.765112244897959,High Value,Highly Promo Dependent,Discount Loyalist,2
95,58,Male,Nevada,Clothing,76,76.0,4.6,28.0,52.0,1.0,1.0,1.0,Credit Card,Free Shipping,High Satisfaction,0.7000000000000001,0.7000000000000001,0.5510204081632653,0.9999999999999999,0.8399999999999999,1.0,1.0,1.0,0.7304081632653061,0.5753061224489795,0.6683673469387754,High Value,Highly Promo Dependent,Potential Loyalist,2
96,37,Male,Missouri,Footwear,100,100.0,3.8,48.0,12.0,1.0,1.0,1.0,PayPal,Free Shipping,Neutral,1.0,1.0,0.9591836734693877,0.21568627450980393,0.52,1.0,1.0,1.0,0.7483793517406963,0.6177551020408163,0.6961296518607443,Premium Value,Highly Promo Dependent,Occasional Customer,2
97,32,Male,Delaware,Accessories,73,73.0,,43.0,4.0,1.0,1.0,1.0,Venmo,Express,Unknown,0.6625000000000001,0.6625000000000001,0.8571428571428571,0.058823529411764705,,1.0,1.0,1.0,0.5592542016806723,,,High Value,Highly Promo Dependent,Occasional Customer,2
98,21,Male,Virginia,Footwear,92,92.0,4.8,37.0,1.0,1.0,1.0,1.0,Cash,Store Pickup,High Satisfaction,0.9000000000000001,0.9000000000000001,0.7346938775510203,0.0,0.9199999999999999,1.0,1.0,1.0,0.5638775510204082,0.650408163265306,0.5984897959183673,Premium Value,Highly Promo Dependent,Potential Loyalist,2
99,20,Male,New York,Clothing,67,67.0,2.6,20.0,1.0,1.0,1.0,1.0,Bank Transfer,Next Day Air,Low Satisfaction,0.5875,0.5875,0.38775510204081626,0.0,0.040000000000000036,1.0,1.0,1.0,0.3313520408163265,0.3263265306122449,0.32934183673469386,High Value,Highly Promo Dependent,At Risk,2
100,26,Male,Missouri,Clothing,40,40.0,3.7,33.0,4.0,1.0,1.0,1.0,Debit Card,Express,Neutral,0.25,0.25,0.6530612244897959,0.058823529411764705,0.4800000000000002,1.0,1.0,1.0,0.35387154861944775,0.5159183673469387,0.4186902761104442,Medium Value,Highly Promo Dependent,Bargain Hunter,2
101,62,Male,South Dakota,Accessories,98,98.0,2.7,31.0,26.0,1.0,1.0,1.0,Cash,Express,Low Satisfaction,0.9750000000000001,0.9750000000000001,0.6122448979591836,0.49019607843137253,0.08000000000000007,1.0,1.0,1.0,0.6844567827130852,0.40367346938775506,0.5721434573829531,Premium Value,Highly Promo Dependent,Occasional Customer,2
102,27,Male,North Dakota,Outerwear,85,85.0,4.6,50.0,26.0,1.0,1.0,1.0,Credit Card,Express,High Satisfaction,0.8125,0.8125,1.0,0.49019607843137253,0.8399999999999999,1.0,1.0,1.0,0.7908088235294117,0.71,0.758485294117647,Premium Value,Highly Promo Dependent,Discount Loyalist,2
103,51,Male,Oklahoma,Clothing,67,67.0,4.8,35.0,4.0,1.0,1.0,1.0,Credit Card,Next Day Air,High Satisfaction,0.5875,0.5875,0.693877551020408,0.058823529411764705,0.9199999999999999,1.0,1.0,1.0,0.4714480792316926,0.6381632653061224,0.5381341536614646,High Value,Highly Promo Dependent,Potential Loyalist,2
104,54,Male,West Virginia,Footwear,89,89.0,4.0,22.0,26.0,1.0,1.0,1.0,Venmo,Next Day Air,High Satisfaction,0.8625,0.8625,0.4285714285714285,0.49019607843137253,0.6000000000000001,1.0,1.0,1.0,0.5772373949579832,0.4785714285714286,0.5377710084033613,Premium Value,Highly Promo Dependent,Potential Loyalist,2
105,55,Male,New Hampshire,Accessories,24,24.0,4.4,1.0,12.0,1.0,1.0,1.0,PayPal,2-Day Shipping,High Satisfaction,0.050000000000000044,0.050000000000000044,0.0,0.21568627450980393,0.7600000000000002,1.0,1.0,1.0,0.0797058823529412,0.39000000000000007,0.20382352941176474,Low Value,Highly Promo Dependent,Bargain Hunter,2
106,69,Male,New York,Accessories,96,96.0,3.6,4.0,1.0,1.0,1.0,1.0,Bank Transfer,Next Day Air,Neutral,0.9500000000000002,0.9500000000000002,0.061224489795918366,0.0,0.44000000000000017,1.0,1.0,1.0,0.3094897959183674,0.32836734693877556,0.3170408163265307,Premium Value,Highly Promo Dependent,Occasional Customer,2
107,64,Male,Minnesota,Outerwear,35,35.0,3.7,31.0,12.0,1.0,1.0,1.0,Credit Card,Standard,Neutral,0.1875,0.1875,0.6122448979591836,0.21568627450980393,0.4800000000000002,1.0,1.0,1.0,0.3658538415366146,0.5036734693877551,0.4209816926770708,Low Value,Highly Promo Dependent,Bargain Hunter,2
108,28,Male,Maryland,Footwear,67,67.0,3.1,46.0,26.0,1.0,1.0,1.0,PayPal,Next Day Air,Neutral,0.5875,0.5875,0.9183673469387754,0.49019607843137253,0.2400000000000002,1.0,1.0,1.0,0.6906557623049219,0.5355102040816326,0.6285975390156062,High Value,Highly Promo Dependent,Occasional Customer,2
109,70,Male,Montana,Clothing,79,79.0,3.4,32.0,26.0,1.0,1.0,1.0,Bank Transfer,Next Day Air,Neutral,0.7375,0.7375,0.6326530612244897,0.49019607843137253,0.3600000000000001,1.0,1.0,1.0,0.6213700480192077,0.479795918367347,0.5647403961584634,High Value,Highly Promo Dependent,Occasional Customer,2
110,58,Male,Alabama,Clothing,85,85.0,2.6,43.0,26.0,1.0,1.0,1.0,Bank Transfer,Next Day Air,Low Satisfaction,0.8125,0.8125,0.8571428571428571,0.49019607843137253,0.040000000000000036,1.0,1.0,1.0,0.7336659663865546,0.46714285714285714,0.6270567226890756,Premium Value,Highly Promo Dependent,Occasional Customer,2
111,56,Male,New York,Accessories,26,26.0,4.0,26.0,26.0,1.0,1.0,1.0,Venmo,Standard,High Satisfaction,0.07500000000000001,0.07500000000000001,0.510204081632653,0.49019607843137253,0.6000000000000001,1.0,1.0,1.0,0.37364045618247294,0.5030612244897958,0.42540876350540213,Low Value,Highly Promo Dependent,Bargain Hunter,2
112,26,Male,Massachusetts,Accessories,75,75.0,5.0,9.0,1.0,1.0,1.0,1.0,Credit Card,Free Shipping,High Satisfaction,0.6875,0.6875,0.16326530612244897,0.0,1.0,1.0,1.0,1.0,0.2715561224489796,0.4989795918367347,0.36252551020408164,High Value,Highly Promo Dependent,Occasional Customer,2
113,37,Male,Florida,Accessories,65,65.0,4.3,28.0,26.0,1.0,1.0,1.0,PayPal,Free Shipping,High Satisfaction,0.5625,0.5625,0.5510204081632653,0.49019607843137253,0.72,1.0,1.0,1.0,0.5362169867947177,0.5453061224489796,0.5398526410564225,High Value,Highly Promo Dependent,Potential Loyalist,2
114,44,Male,New Jersey,Accessories,54,54.0,3.1,20.0,4.0,1.0,1.0,1.0,PayPal,Next Day Air,Neutral,0.42500000000000004,0.42500000000000004,0.38775510204081626,0.058823529411764705,0.2400000000000002,1.0,1.0,1.0,0.3002490996398559,0.37632653061224497,0.33068007202881156,Medium Value,Highly Promo Dependent,Bargain Hunter,2
115,70,Male,Massachusetts,Outerwear,95,95.0,3.7,9.0,52.0,1.0,1.0,1.0,Cash,Store Pickup,Neutral,0.9375,0.9375,0.16326530612244897,0.9999999999999999,0.4800000000000002,1.0,1.0,1.0,0.6465561224489795,0.3689795918367348,0.5355255102040817,Premium Value,Highly Promo Dependent,Occasional Customer,2
116,53,Male,Wyoming,Clothing,94,94.0,3.8,48.0,4.0,1.0,1.0,1.0,Debit Card,Standard,Neutral,0.925,0.925,0.9591836734693877,0.058823529411764705,0.52,1.0,1.0,1.0,0.6788205282112846,0.6177551020408163,0.6543943577430973,Premium Value,Highly Promo Dependent,Occasional Customer,2
117,55,Male,Virginia,Footwear,86,86.0,3.4,12.0,1.0,1.0,1.0,1.0,Venmo,Free Shipping,Neutral,0.825,0.825,0.22448979591836735,0.0,0.3600000000000001,1.0,1.0,1.0,0.3372959183673469,0.35734693877551027,0.3453163265306123,Premium Value,Highly Promo Dependent,Occasional Customer,2
118,50,Male,South Dakota,Footwear,32,32.0,4.6,29.0,26.0,1.0,1.0,1.0,Cash,Express,High Satisfaction,0.15000000000000002,0.15000000000000002,0.5714285714285714,0.49019607843137253,0.8399999999999999,1.0,1.0,1.0,0.4206302521008403,0.5814285714285714,0.48494957983193276,Low Value,Highly Promo Dependent,Bargain Hunter,2
119,50,Male,Kentucky,Clothing,45,45.0,4.8,27.0,26.0,1.0,1.0,1.0,Cash,2-Day Shipping,High Satisfaction,0.3125,0.3125,0.5306122448979591,0.49019607843137253,0.9199999999999999,1.0,1.0,1.0,0.4530537214885954,0.5891836734693877,0.5075057022809123,Medium Value,Highly Promo Dependent,Potential Loyalist,2
120,38,Male,Wyoming,Outerwear,76,76.0,4.3,44.0,1.0,1.0,1.0,1.0,Cash,Express,High Satisfaction,0.7000000000000001,0.7000000000000001,0.8775510204081631,0.0,0.72,1.0,1.0,1.0,0.5610204081632653,0.6432653061224489,0.5939183673469388,High Value,Highly Promo Dependent,Potential Loyalist,2
121,64,Male,West Virginia,Accessories,84,84.0,4.0,32.0,1.0,1.0,1.0,1.0,Bank Transfer,Express,High Satisfaction,0.8,0.8,0.6326530612244897,0.0,0.6000000000000001,1.0,1.0,1.0,0.4930612244897959,0.5397959183673469,0.5117551020408162,Premium Value,Highly Promo Dependent,Potential Loyalist,2
122,19,Male,Virginia,Clothing,72,72.0,4.2,11.0,26.0,1.0,1.0,1.0,Cash,Standard,High Satisfaction,0.65,0.65,0.2040816326530612,0.49019607843137253,0.6800000000000002,1.0,1.0,1.0,0.4236914765906362,0.43122448979591843,0.4267046818727491,High Value,Highly Promo Dependent,Occasional Customer,2
123,40,Male,Washington,Accessories,40,40.0,4.8,44.0,26.0,1.0,1.0,1.0,Cash,2-Day Shipping,High Satisfaction,0.25,0.25,0.8775510204081631,0.49019607843137253,0.9199999999999999,1.0,1.0,1.0,0.573079231692677,0.693265306122449,0.6211536614645858,Medium Value,Highly Promo Dependent,Potential Loyalist,2
124,57,Male,Louisiana,Clothing,89,89.0,3.1,46.0,52.0,1.0,1.0,1.0,Cash,Free Shipping,Neutral,0.8625,0.8625,0.9183673469387754,0.9999999999999999,0.2400000000000002,1.0,1.0,1.0,0.9260969387755101,0.5355102040816326,0.7698622448979591,Premium Value,Highly Promo Dependent,Discount Loyalist,2
125,44,Male,Nevada,Clothing,86,86.0,3.1,50.0,1.0,1.0,1.0,1.0,PayPal,Next Day Air,Neutral,0.825,0.825,1.0,0.0,0.2400000000000002,1.0,1.0,1.0,0.6475,0.56,0.6125,Premium Value,Highly Promo Dependent,Occasional Customer,2
126,49,Male,California,Clothing,54,54.0,3.6,45.0,4.0,1.0,1.0,1.0,Venmo,Next Day Air,Neutral,0.42500000000000004,0.42500000000000004,0.8979591836734693,0.058823529411764705,0.44000000000000017,1.0,1.0,1.0,0.5043307322929171,0.5793877551020408,0.5343535414165665,Medium Value,Highly Promo Dependent,Bargain Hunter,2
127,43,Male,Mississippi,Clothing,36,36.0,3.9,48.0,4.0,1.0,1.0,1.0,Cash,Store Pickup,Neutral,0.2,0.2,0.9591836734693877,0.058823529411764705,0.56,1.0,1.0,1.0,0.4613205282112845,0.6277551020408163,0.5278943577430972,Low Value,Highly Promo Dependent,Bargain Hunter,2
128,24,Male,Mississippi,Clothing,89,89.0,4.8,26.0,52.0,1.0,1.0,1.0,Credit Card,Next Day Air,High Satisfaction,0.8625,0.8625,0.510204081632653,0.9999999999999999,0.9199999999999999,1.0,1.0,1.0,0.7628316326530611,0.5830612244897959,0.6909234693877551,Premium Value,Highly Promo Dependent,Potential Loyalist,2
129,20,Male,California,Accessories,32,32.0,4.7,21.0,26.0,1.0,1.0,1.0,Credit Card,Standard,High Satisfaction,0.15000000000000002,0.15000000000000002,0.4081632653061224,0.49019607843137253,0.8800000000000001,1.0,1.0,1.0,0.3553241296518607,0.5424489795918368,0.43017406962785115,Low Value,Highly Promo Dependent,Bargain Hunter,2
130,24,Male,Pennsylvania,Clothing,67,67.0,4.2,49.0,26.0,1.0,1.0,1.0,PayPal,2-Day Shipping,High Satisfaction,0.5875,0.5875,0.9795918367346937,0.49019607843137253,0.6800000000000002,1.0,1.0,1.0,0.7151455582232893,0.6638775510204082,0.6946383553421369,High Value,Highly Promo Dependent,Potential Loyalist,2
131,44,Male,Kentucky,Accessories,39,39.0,3.7,13.0,26.0,1.0,1.0,1.0,PayPal,Next Day Air,Neutral,0.23750000000000004,0.23750000000000004,0.24489795918367344,0.49019607843137253,0.4800000000000002,1.0,1.0,1.0,0.3162680072028811,0.3934693877551021,0.34714855942376954,Low Value,Highly Promo Dependent,Bargain Hunter,2
132,28,Male,Maine,Clothing,29,29.0,3.9,46.0,52.0,1.0,1.0,1.0,Credit Card,Standard,Neutral,0.11250000000000004,0.11250000000000004,0.9183673469387754,0.9999999999999999,0.56,1.0,1.0,1.0,0.7010969387755102,0.6155102040816327,0.6668622448979592,Low Value,Highly Promo Dependent,Bargain Hunter,2
133,30,Male,New Mexico,Accessories,58,58.0,4.7,42.0,52.0,1.0,1.0,1.0,PayPal,2-Day Shipping,High Satisfaction,0.4750000000000001,0.4750000000000001,0.836734693877551,0.9999999999999999,0.8800000000000001,1.0,1.0,1.0,0.7771938775510203,0.6710204081632654,0.7347244897959183,Medium Value,Highly Promo Dependent,Discount Loyalist,2
134,52,Male,Montana,Clothing,65,65.0,2.5,25.0,1.0,1.0,1.0,1.0,Venmo,Next Day Air,Low Satisfaction,0.5625,0.5625,0.4897959183673469,0.0,0.0,1.0,1.0,1.0,0.36466836734693875,0.3469387755102041,0.35757653061224487,High Value,Highly Promo Dependent,Occasional Customer,2
135,43,Male,Texas,Accessories,94,94.0,4.9,25.0,12.0,1.0,1.0,1.0,Cash,Store Pickup,High Satisfaction,0.925,0.925,0.4897959183673469,0.21568627450980393,0.9600000000000002,1.0,1.0,1.0,0.53812424969988,0.5869387755102041,0.5576500600240097,Premium Value,Highly Promo Dependent,Potential Loyalist,2
136,43,Male,Kansas,Footwear,81,81.0,4.1,12.0,4.0,1.0,1.0,1.0,PayPal,Express,High Satisfaction,0.7625,0.7625,0.22448979591836735,0.058823529411764705,0.6399999999999999,1.0,1.0,1.0,0.3361929771908763,0.4273469387755102,0.3726545618247299,High Value,Highly Promo Dependent,Occasional Customer,2
137,39,Male,South Carolina,Clothing,86,86.0,3.3,4.0,4.0,1.0,1.0,1.0,Debit Card,Free Shipping,Neutral,0.825,0.825,0.061224489795918366,0.058823529411764705,0.32000000000000006,1.0,1.0,1.0,0.2896368547418967,0.29836734693877554,0.2931290516206483,Premium Value,Highly Promo Dependent,Occasional Customer,2
138,68,Male,Colorado,Footwear,43,43.0,4.7,38.0,52.0,1.0,1.0,1.0,PayPal,Free Shipping,High Satisfaction,0.2875,0.2875,0.7551020408163265,0.9999999999999999,0.8800000000000001,1.0,1.0,1.0,0.6882908163265306,0.6465306122448979,0.6715867346938775,Medium Value,Highly Promo Dependent,Potential Loyalist,2
139,68,Male,Georgia,Clothing,29,29.0,4.4,42.0,52.0,1.0,1.0,1.0,Bank Transfer,Store Pickup,High Satisfaction,0.11250000000000004,0.11250000000000004,0.836734693877551,0.9999999999999999,0.7600000000000002,1.0,1.0,1.0,0.6684438775510204,0.6410204081632653,0.6574744897959184,Low Value,Highly Promo Dependent,Potential Loyalist,2
140,49,Male,Florida,Outerwear,95,95.0,3.8,30.0,1.0,1.0,1.0,1.0,Venmo,Store Pickup,Neutral,0.9375,0.9375,0.5918367346938774,0.0,0.52,1.0,1.0,1.0,0.517984693877551,0.5075510204081632,0.5138112244897959,Premium Value,Highly Promo Dependent,Occasional Customer,2
141,63,Male,North Carolina,Clothing,28,28.0,3.9,50.0,52.0,1.0,1.0,1.0,Credit Card,2-Day Shipping,Neutral,0.10000000000000003,0.10000000000000003,1.0,0.9999999999999999,0.56,1.0,1.0,1.0,0.73,0.64,0.694,Low Value,Highly Promo Dependent,Bargain Hunter,2
142,56,Male,Virginia,Accessories,46,46.0,4.9,45.0,52.0,1.0,1.0,1.0,PayPal,Free Shipping,High Satisfaction,0.32500000000000007,0.32500000000000007,0.8979591836734693,0.9999999999999999,0.9600000000000002,1.0,1.0,1.0,0.7566836734693877,0.7093877551020409,0.737765306122449,Medium Value,Highly Promo Dependent,Discount Loyalist,2
143,37,Male,Nebraska,Outerwear,58,58.0,3.1,33.0,26.0,1.0,1.0,1.0,Credit Card,Free Shipping,Neutral,0.4750000000000001,0.4750000000000001,0.6530612244897959,0.49019607843137253,0.2400000000000002,1.0,1.0,1.0,0.5507833133253301,0.45591836734693886,0.5128373349339737,Medium Value,Highly Promo Dependent,Bargain Hunter,2
144,30,Male,Missouri,Outerwear,48,48.0,2.7,25.0,4.0,1.0,1.0,1.0,PayPal,Store Pickup,Low Satisfaction,0.3500000000000001,0.3500000000000001,0.4897959183673469,0.058823529411764705,0.08000000000000007,1.0,1.0,1.0,0.31856542617046824,0.3669387755102041,0.3379147659063626,Medium Value,Highly Promo Dependent,Bargain Hunter,2
145,19,Male,New Jersey,Footwear,43,43.0,3.2,25.0,12.0,1.0,1.0,1.0,Cash,Express,Neutral,0.2875,0.2875,0.4897959183673469,0.21568627450980393,0.28000000000000025,1.0,1.0,1.0,0.34687424969987996,0.41693877551020414,0.37490006002400966,Medium Value,Highly Promo Dependent,Bargain Hunter,2
146,24,Male,Missouri,Accessories,95,95.0,4.5,44.0,4.0,1.0,1.0,1.0,Debit Card,Standard,High Satisfaction,0.9375,0.9375,0.8775510204081631,0.058823529411764705,0.8,1.0,1.0,1.0,0.6499174669867948,0.6632653061224489,0.6552566026410565,Premium Value,Highly Promo Dependent,Potential Loyalist,2
147,52,Male,Colorado,Clothing,30,30.0,4.0,21.0,26.0,1.0,1.0,1.0,Venmo,Standard,High Satisfaction,0.125,0.125,0.4081632653061224,0.49019607843137253,0.6000000000000001,1.0,1.0,1.0,0.3478241296518607,0.47244897959183674,0.3976740696278511,Low Value,Highly Promo Dependent,Bargain Hunter,2
148,63,Male,Idaho,Footwear,64,64.0,3.5,31.0,26.0,1.0,1.0,1.0,Bank Transfer,2-Day Shipping,Neutral,0.55,0.55,0.6122448979591836,0.49019607843137253,0.40000000000000013,1.0,1.0,1.0,0.5569567827130852,0.4836734693877551,0.5276434573829532,High Value,Highly Promo Dependent,Occasional Customer,2
